Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,AI_Analyst_Overlap,First_Seen,Last_Seen,Description
MongoDB,"Lead, Engineering location Gurugram suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7590547,,2026-04-01,28,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",2.8,1.0,,2026-03-25,2026-04-29,
MongoDB,"Lead, Engineering location Sydney suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7612606,,2026-04-01,28,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",2.8,1.0,,2026-03-25,2026-04-29,
MongoDB,"Lead, Engineering- Search Query Platform & Availability location Toronto suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7523899,,2026-04-01,28,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""ANALYTICS"", ""SQL"", ""MANAGEMENT""]",4.4,3.0,,2026-03-25,2026-04-29,
MongoDB,"Lead, Revenue",https://www.mongodb.com/careers/job/?gh_jid=7736169,Gurugram,2026-03-30,30,Sales,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,1.0,,2026-04-01,2026-04-29,
MongoDB,"Lead, Startup & Ventures Marketing",https://www.mongodb.com/careers/job/?gh_jid=7779540,San Francisco,2026-04-08,21,Marketing,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,1.0,,2026-04-09,2026-04-29,
MongoDB,"Manager, Customer Success",https://www.mongodb.com/careers/job/?gh_jid=7375469,Seoul,2026-03-31,29,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-01,2026-04-29,
MongoDB,"Manager, Customer Success",https://www.mongodb.com/careers/job/?gh_jid=7609367,Bengaluru,2026-03-30,30,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,0.0,,2026-04-01,2026-04-29,
MongoDB,"Manager, Revenue",https://www.mongodb.com/careers/job/?gh_jid=7736176,Gurugram,2026-03-31,29,Sales,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,0.0,,2026-04-01,2026-04-29,
MongoDB,"Manager, Sales Development",https://www.mongodb.com/careers/job/?gh_jid=7763001,Toronto,2026-04-15,14,Sales,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,0.0,,2026-04-16,2026-04-29,
MongoDB,"Manager, Sales Development",https://www.mongodb.com/careers/job/?gh_jid=7768655,Austin,2026-04-06,23,Sales,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,0.0,,2026-04-02,2026-04-29,
MongoDB,"Manager, Sales Development",https://www.mongodb.com/careers/job/?gh_jid=7732991,Malaysia,2026-04-03,26,Sales,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-04,2026-04-29,
MongoDB,"Manager, Solutions Architecture",https://www.mongodb.com/careers/job/?gh_jid=7597734,Kuala Lumpur,2026-04-02,27,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",2.8,0.0,,2026-04-02,2026-04-29,
MongoDB,"Manager, Solutions Architecture",https://www.mongodb.com/careers/job/?gh_jid=7728309,Mexico City,2026-04-17,12,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",2.8,0.0,,2026-04-18,2026-04-29,
MongoDB,"Manager, Tax",https://www.mongodb.com/careers/job/?gh_jid=7702002,Gurugram,2026-04-22,7,Finance,Manager,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,0.0,,2026-04-14,2026-04-29,
MongoDB,"Manager, Technology Recruiting",https://www.mongodb.com/careers/job/?gh_jid=7860066,Austin; Palo Alto,2026-04-28,1,Design,Manager,Warehouse/Processing,Product Management,"[""Product Management""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,0.0,,2026-04-29,2026-04-29,
MongoDB,"Manager, Travel",https://www.mongodb.com/careers/job/?gh_jid=7837225,Austin,2026-04-27,2,Operations,Manager,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,0.0,,2026-04-27,2026-04-29,
MongoDB,Marketing Manager,https://www.mongodb.com/careers/job/?gh_jid=7695346,Austin; Chicago; Indianapolis; Minneapolis,2026-03-30,30,Marketing,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,0.0,,2026-04-01,2026-04-29,
MongoDB,Partner Programs Lead,https://www.mongodb.com/careers/job/?gh_jid=7829707,Bengaluru,2026-04-21,8,Operations,Senior,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,1.0,,2026-04-21,2026-04-29,
MongoDB,Partner Specialist,https://www.mongodb.com/careers/job/?gh_jid=7365564,Bengaluru; Gurugram; Mumbai,2026-03-30,30,Operations,Mid,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],2.4,0.0,,2026-04-01,2026-04-29,
MongoDB,Pre-Sales Solutions Architect,https://www.mongodb.com/careers/job/?gh_jid=7719083,Mexico City,2026-04-21,8,Solution Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",2.4,0.0,,2026-04-08,2026-04-29,
MongoDB,Pre-Sales Solutions Architect,https://www.mongodb.com/careers/job/?gh_jid=7572007,New York City,2026-04-21,8,Solution Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",3.5,0.0,,2026-04-08,2026-04-29,
MongoDB,Pre-Sales Solutions Architect,https://www.mongodb.com/careers/job/?gh_jid=7458644,San Francisco,2026-04-28,1,Solution Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",3.5,0.0,,2026-04-09,2026-04-29,
MongoDB,Principal Partner Specialist,https://www.mongodb.com/careers/job/?gh_jid=7837073,Sydney,2026-04-22,7,Operations,Principal/Staff,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],3.3,1.0,,2026-04-23,2026-04-29,
MongoDB,Principal Partner Specialist,https://www.mongodb.com/careers/job/?gh_jid=7625229,Gurugram,2026-03-30,30,Operations,Principal/Staff,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],2.2,1.0,,2026-04-01,2026-04-29,
MongoDB,Principal Partner Specialist,https://www.mongodb.com/careers/job/?gh_jid=7818327,New York City,2026-04-15,14,Operations,Principal/Staff,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],3.3,1.0,,2026-04-16,2026-04-29,
MongoDB,"Principal Research Scientist, Database Systems location New York City; Palo Alto suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=6819978,,2026-04-01,28,Engineering,Principal/Staff,Warehouse/Processing,Database / Storage,"[""Database / Storage""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",3.9,1.0,,2026-03-25,2026-04-29,
MongoDB,Principal Sales Operations Analyst,https://www.mongodb.com/careers/job/?gh_jid=7725834,Gurugram,2026-03-30,30,Sales,Principal/Staff,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",3.9,1.0,,2026-04-01,2026-04-29,
MongoDB,Principal Solutions Architect,https://www.mongodb.com/careers/job/?gh_jid=7657684,Ireland,2026-03-30,30,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.3,1.0,,2026-04-01,2026-04-29,
MongoDB,Principal Solutions Architect,https://www.mongodb.com/careers/job/?gh_jid=7657688,Great Britain,2026-03-30,30,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.3,1.0,,2026-04-01,2026-04-29,
MongoDB,Principal Solutions Architect,https://www.mongodb.com/careers/job/?gh_jid=7564234,France,2026-03-30,30,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.3,1.0,,2026-04-01,2026-04-29,
MongoDB,Principal Solutions Architect (Application modernisation),https://www.mongodb.com/careers/job/?gh_jid=7858450,Bengaluru,2026-04-28,1,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.4,1.0,,2026-04-28,2026-04-29,
MongoDB,"Product Manager, Developer Experience",https://www.mongodb.com/careers/job/?gh_jid=7793281,New York City,2026-04-20,9,Engineering,Manager,Warehouse/Processing,Developer Tools,"[""Developer Tools""]",PRODUCT,"[""PRODUCT"", ""ENGINEERING"", ""MANAGEMENT""]",2.8,0.0,,2026-04-21,2026-04-29,
MongoDB,Product Pricing & Monetization Strategy Senior Analyst,https://www.mongodb.com/careers/job/?gh_jid=7128879,New York City,2026-03-31,29,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT"", ""ANALYTICS"", ""SQL""]",5.6,1.0,,2026-04-01,2026-04-29,
MongoDB,Product Pricing & Monetization Strategy Senior Analyst,https://www.mongodb.com/careers/job/?gh_jid=7523751,New York City,2026-04-01,28,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT"", ""ANALYTICS"", ""SQL""]",5.6,1.0,,2026-04-02,2026-04-29,
MongoDB,Program Manager,https://www.mongodb.com/careers/job/?gh_jid=7769760,Dublin,2026-04-16,13,Product Management,Manager,Warehouse/Processing,Product Management,"[""Product Management""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,0.0,,2026-04-16,2026-04-29,
MongoDB,Program Manager,https://www.mongodb.com/careers/job/?gh_jid=7769758,Atlanta; Austin; Baltimore; Boston; Charlotte; Chicago; Columbus; Conshohocken; Hartford; Miami; Nashville; New York City; Orlando; Philadelphia; Pittsburgh; Princeton; Providence; Raleigh,2026-04-16,13,Product Management,Manager,Warehouse/Processing,Product Management,"[""Product Management""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,0.0,,2026-04-16,2026-04-29,
MongoDB,"Program Manager, Commercial Compliance",https://www.mongodb.com/careers/job/?gh_jid=7768249,New York City; United States,2026-04-02,27,Product Management,Manager,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",COMPLIANCE,"[""COMPLIANCE"", ""SECURITY"", ""MANAGEMENT""]",2.8,0.0,,2026-04-03,2026-04-29,
MongoDB,"Program Manager, Public Sector Compliance",https://www.mongodb.com/careers/job/?gh_jid=7743718,New York,2026-03-31,29,Product Management,Manager,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",COMPLIANCE,"[""COMPLIANCE"", ""SECURITY"", ""MANAGEMENT""]",2.8,0.0,,2026-04-01,2026-04-29,
MongoDB,"Public Sector Enterprise Account Executive, Growth",https://www.mongodb.com/careers/job/?gh_jid=6633264,Amsterdam,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,Recruiter,https://www.mongodb.com/careers/job/?gh_jid=7839844,Gurugram,2026-04-26,3,Design,Mid,Warehouse/Processing,Product Management,"[""Product Management""]",,[],1.3,0.0,,2026-04-27,2026-04-29,
MongoDB,Recruiter,https://www.mongodb.com/careers/job/?gh_jid=7835566,Dublin,2026-04-23,6,Design,Mid,Warehouse/Processing,Product Management,"[""Product Management""]",,[],1.3,0.0,,2026-04-23,2026-04-29,
MongoDB,Regional Marketing Manager,https://www.mongodb.com/careers/job/?gh_jid=7672168,Seoul,2026-03-30,30,Marketing,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,0.0,,2026-04-01,2026-04-29,
MongoDB,Regional Marketing Specialist,https://www.mongodb.com/careers/job/?gh_jid=7742406,London,2026-03-30,30,Marketing,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,,2026-04-01,2026-04-29,
MongoDB,Relationship Account Manager,https://www.mongodb.com/careers/job/?gh_jid=6838251,Austin; Boston,2026-03-30,30,Sales,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,0.0,,2026-04-01,2026-04-29,
MongoDB,Relationship Account Manager - German Speaker,https://www.mongodb.com/careers/job/?gh_jid=6934210,Dublin,2026-04-21,8,Sales,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-21,2026-04-29,
MongoDB,Revenue Manager,https://www.mongodb.com/careers/job/?gh_jid=7785551,Palo Alto,2026-04-08,21,Sales,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,0.0,,2026-04-08,2026-04-29,
MongoDB,"Security Software Engineer, Infrastructure Security (Staff or Senior)",https://www.mongodb.com/careers/job/?gh_jid=7727896,"Austin, San Francisco, Seattle, United States",2026-04-01,28,Security,Principal/Staff,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",3.3,1.0,,2026-03-26,2026-04-29,
MongoDB,"Security Software Engineer, Infrastructure Security (Staff or Senior)",https://www.mongodb.com/careers/job/?gh_jid=7727899,"Dublin, Ireland",2026-04-01,28,Security,Principal/Staff,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",2.2,1.0,,2026-03-26,2026-04-29,
MongoDB,"Senior Accountant, Technical Revenue",https://www.mongodb.com/careers/job/?gh_jid=7557741,Austin,2026-03-30,30,Sales,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.8,1.0,,2026-04-01,2026-04-29,
MongoDB,"Senior Analyst, GTM Operations",https://www.mongodb.com/careers/job/?gh_jid=7743704,Austin; Boston; Chicago; Dallas; Los Angeles; New York City; San Francisco,2026-04-01,28,Operations,Senior,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",4.4,1.0,,2026-04-02,2026-04-29,
MongoDB,"Senior Business Analyst, Technical Services location New York City suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=6841436,,2026-04-01,28,Design,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",3.3,1.0,,2026-03-25,2026-04-29,
MongoDB,Senior Business Value Consultant,https://www.mongodb.com/careers/job/?gh_jid=7772609,Milan,2026-04-21,8,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",,[],2.8,1.0,,2026-04-08,2026-04-29,
MongoDB,Senior Business Value Consultant,https://www.mongodb.com/careers/job/?gh_jid=7822906,Denver; Los Angeles; Palo Alto; Phoenix; San Diego; San Francisco,2026-04-22,7,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",,[],3.9,1.0,,2026-04-23,2026-04-29,
MongoDB,Senior Business Value Consultant,https://www.mongodb.com/careers/job/?gh_jid=7772602,Madrid,2026-04-28,1,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",,[],2.8,1.0,,2026-04-08,2026-04-29,
MongoDB,Senior Cloud Security Engineer location New York City; United States suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7656727,,2026-04-01,28,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",SECURITY,"[""SECURITY"", ""ENGINEERING"", ""DEVOPS""]",2.8,1.0,,2026-03-25,2026-04-29,
MongoDB,"Senior Commercial Growth Account Executive, Acquisition",https://www.mongodb.com/careers/job/?gh_jid=7841358,Singapore,2026-04-27,2,Design,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",,[],2.8,1.0,,2026-04-27,2026-04-29,
MongoDB,"Senior Commercial Growth Account Executive, Acquisition",https://www.mongodb.com/careers/job/?gh_jid=7599427,Bengaluru,2026-04-08,21,Design,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",,[],2.8,1.0,,2026-04-08,2026-04-29,
MongoDB,"Senior Commercial Growth Account Executive, Acquisition",https://www.mongodb.com/careers/job/?gh_jid=7759971,Singapore,2026-04-28,1,Design,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",,[],2.8,1.0,,2026-04-29,2026-04-29,
MongoDB,Senior Consulting Engineer,https://www.mongodb.com/careers/job/?gh_jid=7573532,Sydney,2026-03-30,30,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.9,1.0,,2026-04-01,2026-04-29,
MongoDB,Senior Customer Success Manager,https://www.mongodb.com/careers/job/?gh_jid=7551285,Austin; Charlotte,2026-04-21,8,Customer Success,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,1.0,,2026-04-08,2026-04-29,
MongoDB,Senior Customer Success Manager,https://www.mongodb.com/careers/job/?gh_jid=7641491,Dublin; London,2026-04-21,8,Customer Success,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,1.0,,2026-04-08,2026-04-29,
MongoDB,Senior Customer Success Manager,https://www.mongodb.com/careers/job/?gh_jid=7530648,San Francisco,2026-04-28,1,Customer Success,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,1.0,,2026-04-08,2026-04-29,
MongoDB,Senior Customer Success Manager - German Speaking,https://www.mongodb.com/careers/job/?gh_jid=7661633,Dublin,2026-04-21,8,Customer Success,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,1.0,,2026-04-08,2026-04-29,
MongoDB,Senior Customer Success Manager - German Speaking,https://www.mongodb.com/careers/job/?gh_jid=7661622,Frankfurt,2026-04-21,8,Customer Success,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,1.0,,2026-04-08,2026-04-29,
MongoDB,Senior Customer Success Manager - German Speaking,https://www.mongodb.com/careers/job/?gh_jid=7661608,Berlin,2026-04-28,1,Customer Success,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,1.0,,2026-04-08,2026-04-29,
MongoDB,Senior Data Analyst,https://www.mongodb.com/careers/job/?gh_jid=7696633,United States,2026-03-30,30,Data/Analytics,Senior,Warehouse/Processing,Analytics / BI,"[""Analytics / BI""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",4.4,1.0,,2026-04-01,2026-04-29,
MongoDB,Senior Data Analyst,https://www.mongodb.com/careers/job/?gh_jid=7616983,Gurugram,2026-04-16,13,Data/Analytics,Senior,Warehouse/Processing,Analytics / BI,"[""Analytics / BI""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",3.3,1.0,,2026-04-16,2026-04-29,
MongoDB,"Senior Data Analyst II, Product",https://www.mongodb.com/careers/job/?gh_jid=7846877,Austin,2026-04-24,5,Data/Analytics,Senior,Warehouse/Processing,Analytics / BI,"[""Analytics / BI""]",PRODUCT,"[""PRODUCT"", ""ANALYTICS"", ""SQL""]",4.4,1.0,,2026-04-25,2026-04-29,
MongoDB,"Senior Data Product Manager, Internal GTM Data",https://www.mongodb.com/careers/job/?gh_jid=7187739,Austin; Boston; Chicago; New York City; United States,2026-03-30,30,Product Management,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT"", ""ANALYTICS""]",2.8,1.0,,2026-03-25,2026-04-29,
MongoDB,"Senior Data Product Manager, Product and Technology",https://www.mongodb.com/careers/job/?gh_jid=7428476,New York City; Palo Alto; San Francisco,2026-03-30,30,Product Management,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT""]",2.8,1.0,,2026-03-25,2026-04-29,
MongoDB,Senior Developer Advocate,https://www.mongodb.com/careers/job/?gh_jid=7495485,Dublin,2026-03-30,30,Engineering,Senior,Warehouse/Processing,Developer Tools,"[""Developer Tools""]",ENGINEERING,"[""ENGINEERING""]",1.7,1.0,,2026-04-01,2026-04-29,
MongoDB,Senior Developer Advocate,https://www.mongodb.com/careers/job/?gh_jid=7241758,Ireland,2026-03-30,30,Engineering,Senior,Warehouse/Processing,Developer Tools,"[""Developer Tools""]",ENGINEERING,"[""ENGINEERING""]",1.7,1.0,,2026-04-01,2026-04-29,
MongoDB,Senior Developer Advocate,https://www.mongodb.com/careers/job/?gh_jid=7571308,Austin,2026-04-21,8,Engineering,Senior,Warehouse/Processing,Developer Tools,"[""Developer Tools""]",ENGINEERING,"[""ENGINEERING""]",2.8,1.0,,2026-04-22,2026-04-29,
MongoDB,"Senior Director, Cloud Partner Specialists, AWS NAMER & LATAM",https://www.mongodb.com/careers/job/?gh_jid=7775125,Austin,2026-04-22,7,Partners/Alliances,Director+,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",AWS,"[""AWS"", ""DEVOPS""]",5.3,1.0,,2026-04-23,2026-04-29,
